"index","id","earnings","occ","ability","age","region","female","education","exp"
"605",605,3906,33,62,37,3,1,10,24
"606",606,4931.5,38,91,47,2,0,9,37
"607",607,3037.5,17,22,36,4,1,3,26
"608",608,4051.5,36,54,39,2,1,8,24
"609",609,3511.5,23,59,45,3,0,6,38
"610",610,5216.5,44,95,30,4,1,15,12
"611",611,4855.5,49,36,35,1,0,5,28
"612",612,5073.5,37,90,48,2,1,13,32
"613",613,3012,21,46,43,3,0,7,29
"614",614,3428,8,75,39,1,1,10,22
"615",615,2671,15,50,44,3,1,8,34
"616",616,3199,15,71,42,1,0,11,29
"617",617,2969.5,8,60,45,3,0,6,34
"618",618,3298.5,37,22,38,4,1,3,32
"619",619,3460.5,32,51,32,1,1,7,19
"620",620,3069,6,57,49,4,1,8,39
"621",621,2731,6,68,44,2,1,7,33
"622",622,2973,14,44,45,3,0,7,31
"623",623,2911.5,9,84,32,4,0,8,23
"624",624,3839.5,33,21,36,3,1,2,33
"625",625,3874.5,30,78,44,4,0,9,29
"626",626,4135.5,48,36,43,2,1,5,32
"627",627,2622.5,5,26,41,2,1,3,32
"628",628,2506,11,47,45,2,1,7,37
"629",629,3017,3,74,40,1,1,9,30
"630",630,5121,50,87,39,2,1,11,23
"631",631,3645,27,65,45,4,0,10,32
"632",632,3700,33,66,38,3,0,8,25
"633",633,4752.5,37,87,31,2,1,12,14
"634",634,3445.5,34,28,41,2,0,2,33
"635",635,3734.5,45,28,39,2,0,4,33
"636",636,3671.5,23,60,35,2,0,9,25
"637",637,2314.5,15,21,45,3,0,3,36
"638",638,4763,49,34,42,2,0,5,30
"639",639,2879,9,64,34,1,1,11,22
"640",640,3994,28,71,46,1,1,9,32
"641",641,5534,43,91,42,3,0,9,27
"642",642,4685,41,97,37,2,1,14,19
"643",643,2722.5,27,26,34,4,1,3,28
"644",644,5004.5,45,45,48,4,0,7,35
"645",645,4239,36,43,46,2,1,4,39
"646",646,2983,26,24,34,4,0,3,26
"647",647,5328.5,44,97,31,1,1,14,15
"648",648,1724.5,1,49,31,3,0,6,24
"649",649,4107,26,98,43,1,0,11,31
"650",650,2647,14,51,47,3,1,8,38
"651",651,4287.5,34,48,44,2,0,7,33
"652",652,2277,7,48,45,1,1,5,38
"653",653,3049,14,52,49,4,0,7,38
"654",654,2288.5,3,49,30,1,0,6,18
"655",655,2678,21,24,37,2,1,3,31
"656",656,3371,37,24,36,2,0,3,32
"657",657,4193.5,26,87,39,2,1,12,22
"658",658,1843,7,28,33,3,1,3,26
"659",659,4158,29,87,49,2,0,13,32
"660",660,3927,24,76,38,1,0,12,19
"661",661,3004.5,10,83,40,2,1,11,26
"662",662,3049.5,5,75,47,2,1,10,36
"663",663,3924.5,22,65,42,4,1,6,30
"664",664,3266,32,21,34,3,0,2,25
"665",665,5243,31,93,49,3,1,16,30
"666",666,3163.5,12,47,41,3,1,5,31
"667",667,5539.5,46,97,38,4,0,14,23
"668",668,2554,4,41,37,1,1,6,24
"669",669,3952,22,72,36,3,0,10,21
"670",670,3821,18,93,40,4,1,11,25
"671",671,3985.5,22,78,49,1,1,13,29
"672",672,4734,41,61,33,2,1,9,17
"673",673,4555.5,49,39,48,1,0,4,38
"674",674,4492,42,25,42,2,1,4,35
"675",675,2829.5,13,21,42,4,0,2,33
"676",676,3976.5,40,49,35,2,1,4,26
"677",677,2557.5,15,44,30,4,0,4,25
"678",678,4197,44,48,31,2,1,7,21
"679",679,4500,47,29,45,1,0,4,39
"680",680,4613.5,25,85,48,1,1,14,29
"681",681,2304.5,10,25,47,3,1,4,39
"682",682,5018,36,96,48,4,0,10,32
"683",683,4086,23,83,38,1,0,13,19
"684",684,4088,39,52,40,1,0,8,29
"685",685,3954.5,34,70,40,1,0,7,32
"686",686,4073.5,29,87,33,4,0,10,17
"687",687,3941.5,48,42,33,2,1,4,22
"688",688,3662.5,18,92,49,1,0,11,36
"689",689,3899.5,34,33,45,1,1,4,39
"690",690,4114.5,35,29,44,4,1,3,34
"691",691,3313.5,10,87,36,4,0,12,17
"692",692,3219.5,19,29,38,1,0,3,32
"693",693,2974.5,15,62,35,3,1,10,21
"694",694,3910.5,35,28,42,4,1,4,32
"695",695,2874,7,54,41,2,1,8,27
"696",696,3454.5,15,81,33,1,0,11,16
"697",697,4242,49,53,32,4,1,6,25
"698",698,4050.5,25,61,43,1,0,6,34
"699",699,4704.5,28,96,47,3,1,14,27
"700",700,3598.5,6,97,39,2,1,14,20
"701",701,2955,16,45,44,1,0,4,33
"702",702,2182.5,5,22,46,1,1,3,39
"703",703,1905,2,46,31,4,1,5,21
"704",704,4271.5,35,89,35,1,1,12,19
"705",705,2870,4,63,36,3,1,7,22
"706",706,3900.5,17,96,39,2,0,12,23
"707",707,3938.5,23,87,39,2,0,14,19
"708",708,4463.5,31,82,38,2,1,8,26
"709",709,2691,14,20,36,2,1,2,27
"710",710,2950.5,2,52,49,4,0,6,39
"711",711,3339.5,17,81,43,1,1,11,27
"712",712,4107.5,31,67,42,3,0,11,26
"713",713,5871.5,50,78,45,3,1,11,29
"714",714,3663.5,27,69,46,3,0,10,34
"715",715,3039.5,16,45,43,4,0,7,29
"716",716,4153.5,47,23,34,3,1,3,27
"717",717,3292,13,85,38,4,1,14,19
"718",718,5399.5,42,89,35,1,1,12,21
"719",719,5070.5,34,93,42,1,1,15,25
"720",720,3382.5,7,61,42,2,1,10,28
"721",721,3488,19,43,33,4,0,6,22
"722",722,4434.5,28,83,48,3,1,12,29
"723",723,3994.5,28,66,38,2,0,7,29
"724",724,4591,22,81,45,2,0,14,30
"725",725,2718.5,16,52,30,2,1,9,18
"726",726,2506.5,12,43,49,2,1,5,40
"727",727,2708,6,61,47,1,1,10,32
"728",728,3423.5,9,74,43,3,0,8,30
"729",729,4788,41,85,44,3,1,11,28
"730",730,5067,39,75,35,2,0,10,20
"731",731,3776.5,41,33,39,1,0,4,28
"732",732,3773,35,25,39,2,0,4,32
"733",733,4588.5,40,93,30,2,1,15,8
"734",734,3709.5,27,67,31,3,0,6,24
"735",735,3821,28,55,41,4,0,6,30
"736",736,2890,20,52,35,3,1,6,26
"737",737,3954.5,28,73,31,2,1,7,20
"738",738,5171.5,43,81,34,2,1,8,24
"739",739,2860,11,69,34,3,1,8,20
"740",740,3335.5,18,97,30,3,1,10,13
"741",741,4648,38,54,43,3,1,8,32
"742",742,2433,19,22,34,2,0,3,26
"743",743,4236,39,64,38,2,1,11,23
"744",744,4071,25,52,43,3,0,8,33
"745",745,2847.5,17,45,35,1,0,5,24
"746",746,3649,13,79,41,1,1,11,26
"747",747,2339.5,4,60,33,1,0,7,24
"748",748,4328.5,34,46,47,4,0,5,41
"749",749,2590,11,34,42,3,1,4,36
"750",750,3059,20,21,35,1,1,3,26
"751",751,2831,16,54,45,4,0,9,34
"752",752,2516.5,8,27,47,2,0,4,39
"753",753,3347,21,62,48,4,1,10,31
"754",754,4256.5,45,59,41,1,1,6,33
"755",755,2606,14,70,30,1,0,8,17
"756",756,4202.5,32,77,44,3,0,8,32
"757",757,3389.5,7,92,39,3,1,9,29
"758",758,2223.5,4,30,48,4,1,5,36
"759",759,4169,28,81,48,3,0,10,37
"760",760,4159.5,19,82,33,3,1,12,19
"761",761,6053.5,48,90,47,2,1,14,28
"762",762,2797,3,59,46,1,1,7,32
"763",763,3830,26,43,43,2,1,5,37
"764",764,3868,22,63,36,2,1,8,21
"765",765,1672,7,26,46,3,0,2,43
"766",766,3717,31,50,48,4,0,5,38
"767",767,4619.5,34,92,48,4,0,15,31
"768",768,4198,44,45,36,2,1,6,25
"769",769,2392,14,33,45,3,1,4,36
"770",770,4589.5,30,93,46,2,0,12,27
"771",771,3794,15,99,34,2,1,14,13
"772",772,4043.5,18,75,48,1,1,12,31
"773",773,3886.5,41,25,33,3,0,2,28
"774",774,2796.5,7,52,38,1,0,5,26
"775",775,3349,23,36,39,2,0,5,30
"776",776,4716,20,93,48,2,0,16,28
"777",777,4514.5,41,69,30,1,0,10,18
"778",778,3644,14,86,30,1,0,14,15
"779",779,3591.5,15,88,44,3,0,15,24
"780",780,3626,36,30,36,3,1,5,28
"781",781,4474.5,48,46,37,1,1,6,25
"782",782,4479.5,50,42,30,3,0,4,24
"783",783,5264,39,96,42,2,0,13,24
"784",784,3738.5,24,79,44,2,0,10,31
"785",785,4050.5,45,47,32,2,1,5,22
"786",786,3220,17,39,45,1,1,4,36
"787",787,4353.5,49,40,32,4,1,5,22
"788",788,4102,37,89,30,1,0,9,17
"789",789,3622,33,58,45,4,1,7,37
"790",790,3354,24,76,30,1,1,11,18
"791",791,4744,28,94,47,1,0,14,29
"792",792,3003,14,83,31,3,0,9,17
"793",793,5442,45,95,30,3,1,14,14
"794",794,5289.5,52,93,42,3,1,15,21
"795",795,4527,41,47,32,2,1,5,21
"796",796,4677.5,42,46,49,3,0,5,38
"797",797,3666,32,62,46,1,0,7,33
"798",798,4213.5,36,54,45,1,1,7,31
"799",799,4423.5,36,72,39,4,0,8,25
"800",800,4955,43,66,37,1,1,8,26
"801",801,3909,16,95,39,2,0,15,22
"802",802,3162.5,4,75,45,3,1,9,33
"803",803,2650,13,36,43,4,1,6,31
"804",804,2028.5,2,28,42,3,1,2,37
"805",805,3718,12,90,41,3,1,9,30
"806",806,4726,50,52,44,4,0,6,32
"807",807,3455.5,16,50,38,1,0,7,28
"808",808,5090.5,50,40,40,4,1,4,30
"809",809,2712,9,60,43,4,1,9,31
"810",810,2695,3,55,40,4,0,5,28
"811",811,6062.5,51,98,47,2,1,15,28
"812",812,5261,43,74,40,1,1,10,28
"813",813,3853,20,89,41,1,0,12,25
"814",814,3141,15,85,37,2,0,12,20
"815",815,5315.5,49,64,49,1,0,7,40
"816",816,1726.5,2,38,33,1,1,5,23
"817",817,4748,28,99,36,3,0,14,21
"818",818,2951.5,16,34,47,1,1,5,37
"819",819,3634.5,23,85,34,4,1,12,16
"820",820,4768,34,84,39,2,1,11,25
"821",821,4942.5,35,82,36,3,0,10,22
"822",822,3121,26,26,34,3,1,2,30
"823",823,2829.5,2,57,38,1,0,6,26
"824",824,4469.5,37,77,45,3,1,11,27
"825",825,3925.5,30,68,39,2,1,11,26
"826",826,3767,34,57,41,4,1,5,29
"827",827,5495.5,43,99,31,1,0,17,8
"828",828,3953.5,27,57,40,4,0,7,31
"829",829,4454.5,33,99,49,2,1,14,32
"830",830,4672.5,37,71,40,1,0,9,30
"831",831,4111.5,37,87,32,1,1,8,19
"832",832,3664.5,41,24,31,4,1,2,24
"833",833,3785.5,32,44,37,4,0,7,25
"834",834,3314.5,9,80,49,4,1,10,34
"835",835,2602.5,11,52,31,4,0,7,17
"836",836,3271.5,28,52,40,3,1,5,31
"837",837,2305.5,1,26,41,4,0,3,35
"838",838,4270,41,54,44,3,1,7,34
"839",839,3262.5,32,46,36,2,1,6,28
"840",840,3389,15,74,42,1,0,8,27
"841",841,3789.5,21,64,33,2,1,9,20
"842",842,3110,14,70,48,2,0,10,34
"843",843,4209.5,40,42,38,2,0,6,29
"844",844,3167.5,22,38,43,3,0,5,32
"845",845,2705.5,10,57,31,2,0,6,23
"846",846,2387,9,49,41,4,0,5,30
"847",847,3270.5,20,58,43,2,0,8,31
"848",848,4843.5,36,82,33,4,0,12,17
"849",849,3447.5,15,48,48,3,1,8,35
"850",850,2557.5,14,32,30,3,1,4,23
"851",851,4412.5,43,42,44,1,1,6,35
"852",852,2265.5,10,35,30,1,0,5,18
"853",853,2452,6,41,38,4,1,5,29
"854",854,4240,48,38,42,1,1,6,34
"855",855,4282.5,45,35,35,2,1,4,30
"856",856,3567,29,35,41,1,1,4,32
"857",857,2713,5,88,34,1,0,9,19
"858",858,3925.5,31,29,38,4,0,3,33
"859",859,4261,30,82,44,1,1,10,32
"860",860,3386.5,22,59,37,3,1,9,25
"861",861,4613,43,86,43,4,0,11,30
"862",862,3386,17,48,46,3,0,6,37
"863",863,2753.5,19,43,43,1,1,6,35
"864",864,2539.5,6,24,41,4,0,2,33
"865",865,5912,46,85,47,4,0,14,30
"866",866,3585,45,30,33,1,0,3,25
"867",867,4998,44,92,41,1,0,11,25
"868",868,2843.5,12,23,38,1,0,3,30
"869",869,3092.5,26,20,43,2,0,2,35
"870",870,3601.5,24,84,31,1,1,12,15
"871",871,4630,50,35,34,3,1,5,28
"872",872,3625,31,43,32,4,1,4,27
"873",873,2714,14,44,33,3,0,5,25
"874",874,4451.5,46,21,34,2,1,2,28
"875",875,4637.5,36,55,42,3,1,9,27
"876",876,3382,22,34,32,2,1,4,23
"877",877,2726.5,15,26,46,1,0,2,40
"878",878,3439.5,31,53,40,2,0,7,29
"879",879,5137,42,88,30,3,0,13,11
"880",880,3810,22,96,38,4,1,15,19
"881",881,3796.5,40,25,41,1,0,4,30
"882",882,5371,48,60,43,2,0,10,26
"883",883,3581.5,19,42,44,4,0,5,37
"884",884,3964.5,33,32,32,1,1,4,23
"885",885,4021,31,94,39,4,0,10,26
"886",886,4750.5,32,87,40,2,1,9,24
"887",887,3425,17,82,42,1,1,13,24
"888",888,4956,44,69,45,1,1,7,36
"889",889,4135,23,99,35,1,1,13,16
"890",890,3889,33,57,40,1,1,9,24
"891",891,3515,29,56,49,4,1,8,39
"892",892,2933.5,24,38,43,1,0,6,32
"893",893,3408,14,51,40,4,1,8,31
"894",894,2628,8,20,44,1,0,3,37
"895",895,3124.5,8,92,30,2,0,13,13
"896",896,3620,29,55,31,1,1,6,20
"897",897,2437.5,12,32,30,1,0,3,22
"898",898,5894,47,95,45,1,0,11,27
"899",899,3945,35,64,39,4,1,7,25
"900",900,2402,5,63,43,1,1,7,30
"901",901,3809,20,52,46,1,1,8,34
"902",902,5075,39,90,45,1,0,14,25
"903",903,3110,14,40,39,4,0,6,28
"904",904,4216.5,46,31,42,1,0,4,32
"905",905,4059,22,93,34,4,0,11,18
"906",906,3663,22,76,31,2,0,11,14
"907",907,5023.5,42,80,39,2,0,11,25
"908",908,3604,27,58,42,1,0,5,31
"909",909,5345.5,50,61,36,4,0,6,23
"910",910,2463,5,28,45,4,0,3,40
"911",911,3483,32,30,45,1,0,4,35
"912",912,4684,44,37,43,1,1,6,30
"913",913,3099,12,72,40,3,1,8,28
"914",914,3864.5,12,86,32,4,1,13,18
"915",915,4713,33,91,32,2,0,9,22
"916",916,4470.5,26,79,41,2,0,8,27
"917",917,3487,24,53,42,1,0,5,31
"918",918,5306.5,34,98,41,1,1,16,19
"919",919,4585.5,44,52,34,1,0,9,22
"920",920,3098.5,2,68,45,2,0,7,31
"921",921,4076,31,84,41,2,1,10,27
"922",922,4173,27,66,37,3,0,11,19
"923",923,4089,34,80,41,3,1,10,28
"924",924,4058.5,48,38,38,1,0,5,30
"925",925,3561.5,22,57,47,2,0,6,35
"926",926,2489.5,4,44,46,1,1,7,33
"927",927,3047,17,55,41,1,0,5,35
"928",928,2880,2,62,37,1,1,6,30
"929",929,2359,14,32,36,2,0,3,32
"930",930,2348.5,2,23,42,1,1,3,35
"931",931,3747.5,6,98,49,4,0,14,29
"932",932,2734.5,13,54,38,1,1,6,31
"933",933,3851,26,93,33,3,0,11,15
"934",934,4337,40,73,43,4,1,11,29
"935",935,4123,27,60,43,4,0,7,32
"936",936,4454.5,44,72,35,4,0,7,27
"937",937,2706.5,3,35,48,4,0,5,39
"938",938,3293,26,28,33,1,1,4,28
"939",939,2786,9,29,42,2,0,5,34
"940",940,3581.5,37,46,34,3,0,7,24
"941",941,2923,4,46,45,1,1,7,32
"942",942,3739.5,10,76,49,4,1,11,36
"943",943,3740,23,86,31,4,0,13,14
"944",944,4870,40,81,40,2,1,10,29
"945",945,2737.5,12,75,39,1,1,8,29
"946",946,4459,32,95,46,1,1,11,28
"947",947,5002.5,48,58,40,1,0,8,28
"948",948,3921,33,39,36,3,1,6,26
"949",949,3653,28,66,48,4,0,8,34
"950",950,3610.5,35,57,38,1,1,6,25
"951",951,4949.5,37,86,45,3,0,14,28
"952",952,2756,24,20,36,2,1,3,27
"953",953,3857,27,52,40,4,0,5,30
"954",954,2847,20,41,30,2,1,6,19
"955",955,4151.5,38,54,37,3,0,9,26
"956",956,2228.5,12,38,41,1,0,4,32
"957",957,3932.5,15,88,49,3,1,13,35
"958",958,3554.5,10,84,31,1,0,14,14
"959",959,5309.5,47,62,44,1,1,7,33
"960",960,2919,4,71,45,1,1,12,32
"961",961,4583,27,85,40,3,0,8,25
"962",962,3032.5,18,74,31,4,0,11,17
"963",963,3760.5,44,25,33,2,1,3,26
"964",964,4642,26,89,45,3,0,13,31
"965",965,2963,27,41,38,4,1,4,31
"966",966,3911.5,44,45,31,2,1,4,22
"967",967,3180.5,14,73,36,2,1,11,22
"968",968,2955.5,13,46,39,3,0,6,30
"969",969,4255,35,40,46,4,1,6,35
"970",970,4774.5,45,61,38,2,0,8,29
"971",971,3970,23,88,45,3,0,12,27
"972",972,3720.5,21,75,38,1,0,10,24
"973",973,4667,42,47,41,1,0,5,35
"974",974,3335,20,78,31,2,0,10,16
"975",975,3302.5,20,81,30,1,1,14,11
"976",976,3389.5,21,71,30,1,0,7,22
"977",977,2716,5,85,34,1,0,9,23
"978",978,3699.5,17,75,42,1,0,7,30
"979",979,4819.5,45,85,46,2,0,12,31
"980",980,3571,31,64,45,1,0,6,35
"981",981,3924.5,40,20,30,4,0,2,23
"982",982,2419.5,1,36,33,3,0,4,24
"983",983,3640.5,20,58,43,1,0,8,30
"984",984,5285.5,51,95,39,1,0,12,26
"985",985,5063.5,34,85,49,2,0,12,31
"986",986,4276.5,29,74,41,2,1,11,24
"987",987,4461.5,29,61,46,3,0,9,32
"988",988,3758.5,15,97,40,3,1,14,19
"989",989,3469,27,51,38,3,0,6,31
"990",990,3203,35,23,37,1,0,2,29
"991",991,2902.5,7,69,32,2,0,9,17
"992",992,3420.5,16,81,49,1,1,8,35
"993",993,4100.5,37,29,35,3,0,4,26
"994",994,5095,36,88,33,2,1,12,19
"995",995,3827.5,23,77,42,1,1,11,29
"996",996,2730.5,4,72,45,4,1,8,32
"997",997,4446,36,79,30,2,0,11,12
"998",998,4979.5,51,77,45,4,0,8,31
"999",999,4477,49,25,31,3,0,2,27
"1000",1000,2197,7,43,44,3,0,6,31
"1001",1001,4238.5,32,68,33,4,1,12,14
"1002",1002,3133,14,92,39,1,0,10,23
"1003",1003,4626,45,87,36,1,1,10,20
"1004",1004,4713,43,41,49,4,0,6,40
"1005",1005,4638.5,34,91,47,2,0,13,31
"1006",1006,3931,26,59,40,1,1,9,28
"1007",1007,1935,8,21,41,3,0,2,33
"1008",1008,3669.5,15,63,40,3,0,10,24
"1009",1009,5391.5,48,70,44,1,1,10,27
"1010",1010,3828,42,51,30,1,0,6,23
"1011",1011,3277,6,98,44,2,0,14,24
"1012",1012,5017.5,45,73,46,4,0,10,29
"1013",1013,2122.5,3,53,41,2,1,7,30
"1014",1014,2803,15,66,35,2,0,7,22
"1015",1015,3795,31,34,45,3,1,5,38
"1016",1016,4713.5,50,30,46,3,0,3,42
"1017",1017,3456.5,37,31,48,3,0,3,42
"1018",1018,3775.5,11,96,41,4,0,11,25
"1019",1019,5228,48,90,48,3,0,15,31
"1020",1020,4404,46,54,32,3,1,6,24
"1021",1021,3764.5,34,58,36,4,0,6,23
"1022",1022,2641,9,68,41,4,0,10,30
"1023",1023,1931.5,3,30,48,1,0,5,42
"1024",1024,4495.5,48,56,34,1,0,5,22
"1025",1025,4005,32,40,31,3,1,4,26
"1026",1026,3593,40,23,35,4,0,3,30
"1027",1027,4568.5,44,67,44,4,1,9,28
"1028",1028,4478.5,30,88,37,2,0,8,27
"1029",1029,4395,33,61,35,2,0,8,26
"1030",1030,2617.5,21,21,37,3,0,3,30
"1031",1031,3066,25,38,41,4,1,6,29
"1032",1032,5588,46,94,30,3,1,12,12
"1033",1033,4382.5,31,58,36,2,1,7,24
"1034",1034,4544,34,66,49,3,0,8,35
"1035",1035,2269,6,52,41,2,0,5,30
"1036",1036,2751,10,78,38,2,1,8,23
"1037",1037,2823.5,8,34,37,4,0,6,27
"1038",1038,3260.5,27,36,33,4,1,4,28
"1039",1039,3197,12,81,48,2,0,10,32
"1040",1040,3320.5,13,53,35,2,1,8,24
"1041",1041,4206,37,39,30,1,0,4,25
"1042",1042,2711.5,11,65,39,3,0,7,26
"1043",1043,3820,11,95,37,3,0,12,19
"1044",1044,2423.5,19,29,43,1,0,4,36
"1045",1045,3319.5,32,24,41,2,1,3,34
"1046",1046,4133.5,14,89,38,2,1,15,20
"1047",1047,3461,20,75,47,3,0,8,35
"1048",1048,2419,3,26,42,4,0,4,34
"1049",1049,3241.5,5,82,34,4,0,10,17
"1050",1050,3407,15,91,37,3,0,11,19
"1051",1051,2304.5,6,50,32,3,1,5,25
"1052",1052,4007.5,40,45,34,2,1,6,24
"1053",1053,3256,9,85,41,4,0,9,28
"1054",1054,3356.5,38,30,32,2,0,4,23
"1055",1055,2691,11,46,34,3,1,6,26
"1056",1056,5366,51,73,46,1,0,12,31
"1057",1057,2940,4,70,39,1,0,10,25
"1058",1058,3803.5,23,48,45,1,0,6,38
"1059",1059,3357,20,76,40,1,1,11,22
"1060",1060,3985,31,44,39,1,1,6,30
"1061",1061,5259,47,59,47,4,0,7,34
"1062",1062,4445.5,28,81,35,3,1,13,15
"1063",1063,3156.5,29,42,33,1,1,7,19
"1064",1064,3702.5,15,63,38,3,1,10,21
"1065",1065,4028,24,83,40,1,0,9,27
"1066",1066,4550,37,47,49,3,1,8,38
"1067",1067,4654,23,95,48,3,0,16,25
"1068",1068,3086,19,24,42,1,1,3,32
"1069",1069,3318,24,22,31,1,0,3,21
"1070",1070,3320,5,95,47,2,0,15,30
"1071",1071,4443.5,19,88,37,3,0,15,18
"1072",1072,3641.5,24,54,47,2,0,7,33
"1073",1073,5468,42,79,47,3,1,12,28
"1074",1074,2768,10,34,31,4,0,4,20
"1075",1075,3958.5,29,86,38,3,1,9,27
"1076",1076,3514.5,27,39,31,4,1,4,22
"1077",1077,5128.5,51,81,37,3,1,9,25
"1078",1078,5318.5,43,85,40,4,1,9,28
"1079",1079,2920,23,54,31,1,1,6,24
"1080",1080,4206.5,35,73,34,2,0,7,23
"1081",1081,3041,8,45,40,3,0,6,27
"1082",1082,2688.5,10,52,39,4,1,6,30
"1083",1083,3941,48,33,44,3,1,4,38
"1084",1084,2762,6,81,35,1,1,8,20
"1085",1085,4097,31,84,48,4,0,13,34
"1086",1086,3846,36,49,31,3,1,5,20
"1087",1087,5445,50,73,35,1,0,11,21
"1088",1088,4298.5,24,89,36,3,1,14,21
"1089",1089,3048.5,29,40,42,1,0,5,36
"1090",1090,3045.5,2,73,37,2,0,9,21
"1091",1091,3931.5,14,90,32,3,1,11,15
"1092",1092,3185.5,12,54,45,3,0,6,36
"1093",1093,2817,2,53,46,2,0,9,34
"1094",1094,3853,34,25,34,1,0,4,27
"1095",1095,3913.5,26,80,41,2,0,12,25
"1096",1096,4212.5,30,55,45,2,0,9,31
"1097",1097,4575,31,83,30,2,1,10,17
"1098",1098,4989,46,83,41,1,1,10,26
"1099",1099,2765.5,11,21,42,1,1,3,33
"1100",1100,2256,7,26,49,1,1,2,42
"1101",1101,2848,14,35,48,4,1,4,39
"1102",1102,4811,34,96,45,1,1,13,26
"1103",1103,3135.5,7,58,41,4,0,6,29
"1104",1104,2993.5,26,39,37,2,1,3,32
"1105",1105,3700.5,25,37,42,3,0,5,32
"1106",1106,2786,16,52,43,2,1,8,29
"1107",1107,2869.5,9,43,41,3,0,4,30
"1108",1108,3180.5,18,72,30,4,1,11,18
"1109",1109,6004.5,49,99,37,3,1,17,17
"1110",1110,3058.5,11,47,45,3,1,6,33
"1111",1111,4027.5,23,87,32,2,0,14,13
"1112",1112,3517,38,36,43,2,0,4,36
"1113",1113,5185,41,80,38,2,1,14,23
"1114",1114,2459.5,17,24,33,3,1,3,25
"1115",1115,5269.5,45,83,30,4,0,9,17
"1116",1116,3090.5,31,39,34,2,1,4,26
"1117",1117,3383,7,80,43,1,0,9,27
"1118",1118,3136.5,4,89,46,2,1,12,28
"1119",1119,3901,33,29,32,3,1,4,22
"1120",1120,2643.5,26,25,32,4,0,3,23
"1121",1121,2483.5,7,42,39,3,0,6,26
"1122",1122,3952.5,11,97,39,2,1,12,22
"1123",1123,3108.5,11,77,48,3,0,10,36
"1124",1124,2295,16,36,31,4,1,6,23
"1125",1125,4274.5,47,35,36,2,0,4,25
"1126",1126,3859,39,30,37,3,1,4,32
"1127",1127,3278,8,96,45,4,0,14,30
"1128",1128,3428,21,42,49,2,0,7,38
"1129",1129,3239.5,11,74,30,2,1,11,18
"1130",1130,4621.5,37,94,43,4,1,13,24
"1131",1131,4029.5,28,91,39,1,0,13,22
"1132",1132,3492,17,65,34,4,0,11,22
"1133",1133,4895,45,74,31,1,0,9,21
"1134",1134,4900,37,84,47,1,1,14,28
"1135",1135,3450,7,80,36,4,1,12,21
"1136",1136,5117,48,71,48,2,0,8,34
"1137",1137,4803.5,46,61,45,4,1,10,34
"1138",1138,4027,15,88,39,1,0,10,27
"1139",1139,4570.5,39,82,30,2,1,12,16
"1140",1140,2514.5,9,53,32,4,1,9,18
"1141",1141,4731.5,35,67,39,3,0,11,22
"1142",1142,4423.5,41,79,36,1,1,8,23
"1143",1143,4455.5,48,46,32,2,1,6,22
"1144",1144,3350.5,33,31,48,3,0,5,42
"1145",1145,2661.5,10,62,43,1,0,9,28
"1146",1146,5157,36,87,40,4,0,13,20
"1147",1147,2675.5,11,48,33,3,1,5,27
"1148",1148,4253,46,46,41,4,0,6,30
"1149",1149,4904,43,62,41,4,1,6,29
"1150",1150,3816.5,11,94,45,3,1,13,25
"1151",1151,3714,23,95,36,1,0,11,21
"1152",1152,5015,42,63,49,4,0,9,34
"1153",1153,4069,39,58,46,2,1,6,39
"1154",1154,2301.5,3,37,43,2,0,4,37
"1155",1155,4836,39,72,46,1,0,8,33
"1156",1156,2142,5,24,45,3,0,3,41
"1157",1157,3992.5,29,42,47,3,1,5,35
"1158",1158,3599,18,85,39,3,1,8,30
"1159",1159,4269,22,88,41,3,0,9,31
"1160",1160,3320,5,78,31,3,0,11,15
"1161",1161,4879,47,96,32,2,0,11,20
"1162",1162,5189,51,60,43,2,1,7,31
"1163",1163,5881.5,48,93,46,2,1,10,30
"1164",1164,4165.5,36,43,34,2,1,5,24
"1165",1165,3949.5,39,20,33,2,0,2,27
"1166",1166,3183.5,20,40,44,3,1,4,37
"1167",1167,2019.5,3,48,44,2,1,5,34
"1168",1168,4075,49,33,47,4,0,4,36
"1169",1169,4655,37,74,45,2,1,11,31
"1170",1170,4132.5,31,43,46,3,1,5,37
"1171",1171,3484,16,96,30,4,0,14,10
"1172",1172,4817.5,47,52,40,2,0,5,31
"1173",1173,3825,33,36,30,1,1,5,18
"1174",1174,5123.5,49,67,37,4,0,7,23
"1175",1175,5022.5,45,57,39,1,1,6,29
"1176",1176,4371.5,45,57,47,2,0,6,37
"1177",1177,2963,32,25,41,2,0,4,36
"1178",1178,3459,32,58,31,4,1,8,21
"1179",1179,2478.5,6,57,47,3,0,6,40
"1180",1180,3573,41,28,41,3,1,4,36
"1181",1181,3919.5,29,35,48,3,1,4,43
"1182",1182,4216,38,62,43,1,0,7,35
"1183",1183,3954.5,29,41,36,1,0,4,28
"1184",1184,3966.5,20,81,34,2,0,14,13
"1185",1185,2776,6,56,47,3,1,7,34
"1186",1186,3218.5,25,41,39,1,1,6,27
"1187",1187,2108.5,3,53,40,4,1,5,30
"1188",1188,4251,22,70,48,2,0,12,30
"1189",1189,3548.5,16,57,44,2,0,8,33
"1190",1190,3077.5,23,32,32,1,0,4,24
"1191",1191,3880,32,68,36,1,0,6,25
"1192",1192,3952,38,22,39,3,0,3,31
"1193",1193,4463,49,62,34,1,0,6,21
